celltype.l1,celltype.l2,UMAP1,UMAP2
T cell,CD4 Naive,9.283391494,-1.39680735
Mono/DC,CD16 Mono,-2.29053114,-1.460181869
T cell,Treg,4.924426574,-1.745634712
T cell,CD8 Naive,-22.81355188,-6.763533272
T cell,CD4 Naive,6.916627425,13.30601867
T cell,CD4 Naive,14.8558016,3.74005612
T cell,CD4 Memory,7.626170176,-2.081802524
B cell,Memory B,-25.22872637,-3.803996719
T cell,CD8 Naive,19.83685781,13.42676338
Mono/DC,CD14 Mono,-4.087550145,8.334105812
T cell,CD4 Naive,19.42021849,8.452951275
T cell,CD4 Memory,11.03863146,3.771259152
T cell,CD4 Memory,9.846005935,11.1663359
Progenitor cells,HSC,-8.670009595,-6.916331924
Progenitor cells,Prog_RBC,4.4071603,1.303078674
T cell,CD4 Naive,17.00339796,-2.751514353
T cell,CD4 Naive,8.772812861,2.344255649
T cell,CD4 Memory,7.630815524,1.647519909
T cell,CD4 Memory,15.44763853,-0.732561387
B cell,Memory B,-1.310264569,-7.864529766
NK,CD56 bright NK,4.165877122,10.52997287
Mono/DC,CD14 Mono,-12.26763533,8.329480015
T cell,MAIT,4.879345435,-13.76710526
T cell,CD8 Naive,10.87911512,-0.705294408
B cell,Memory B,-7.635710698,-6.610186256
T cell,CD4 Memory,16.67424108,5.896200978
Mono/DC,CD14 Mono,-9.640470487,10.89548
Progenitor cells,LMPP,-2.873719674,-5.800449051
Mono/DC,CD14 Mono,-10.94544504,10.18722232
T cell,CD4 Naive,2.812126595,-0.951915539
T cell,CD4 Naive,-0.183107597,-5.135942138
T cell,CD4 Memory,1.480812299,8.47126516
Mono/DC,CD14 Mono,-6.931288701,2.808541857
Mono/DC,CD14 Mono,-4.128989202,8.311681114
Mono/DC,CD16 Mono,1.733539569,5.171883427
T cell,CD8 Naive,11.92947294,-4.604836143
T cell,CD4 Memory,11.15393164,9.799854122
Mono/DC,CD14 Mono,-8.487441045,5.062788807
Progenitor cells,Prog_RBC,-25.26949976,-3.738792099
B cell,Naive B,-5.23151539,-8.96722237
B cell,Naive B,-10.91587637,-15.92916314
Mono/DC,CD14 Mono,-15.24320505,-1.433445371
B cell,Naive B,3.126335639,-2.667212166
Progenitor cells,Prog_RBC,-16.86407946,-13.29475705
Mono/DC,CD14 Mono,-0.437543136,6.273491703
T cell,CD8 Naive,6.155690688,-22.00151841
Progenitor cells,Prog_RBC,-0.548267585,18.30388626
Mono/DC,CD14 Mono,-7.26171301,2.443427168
T cell,CD4 Naive,19.47344496,8.506090962
B cell,Plasmablast,0.085419077,-25.51816574
B cell,Plasmablast,5.303519744,9.329983555
Mono/DC,cDC2,-25.25246332,-3.780956424
T cell,CD8 Memory_1,10.58660223,6.105290257
T cell,CD4 Memory,16.54475309,14.85448249
T cell,CD4 Naive,5.805000562,-10.19407002
T cell,CD4 Memory,3.918242711,8.601881348
T cell,CD4 Memory,5.472053307,-0.703226484
T cell,CD8 Naive,-0.842263681,-15.07031456
Mono/DC,CD14 Mono,-25.29711626,-3.753593124
T cell,CD8 Memory_2,3.08355822,2.933443867
T cell,CD4 Naive,11.76648332,-4.488417305
T cell,CD8 Memory_2,4.276124019,-18.42511193
Mono/DC,cDC2,-7.868617993,-5.870994724
Mono/DC,CD14 Mono,-7.791122419,5.31989225
T cell,CD8 Memory_2,2.420851815,5.110505902
Mono/DC,CD14 Mono,3.229556579,20.65815719
Progenitor cells,Prog_B 2,-0.716626865,-7.782394565
T cell,CD4 Naive,6.397525329,-21.83240143
T cell,CD8 Memory_2,5.717117804,24.38494285
T cell,CD8 Memory_1,2.809917587,-0.950230159
T cell,CD8 Naive,6.179461497,-21.94852082
Mono/DC,CD14 Mono,-25.2728071,-3.821837581
Mono/DC,CD14 Mono,-25.19345949,-3.847376026
T cell,CD8 Naive,1.56717487,-18.61894814
B cell,Naive B,11.14173223,7.628392063
B cell,Memory B,-0.101538163,-10.20401684
Progenitor cells,HSC,-25.29964731,-3.739038624
Mono/DC,CD16 Mono,-0.152815086,9.743156277
Mono/DC,CD14 Mono,-4.979294282,10.62439521
Mono/DC,cDC2,-5.823382836,-1.362490333
T cell,CD4 Naive,0.099455136,-25.62676636
Mono/DC,CD14 Mono,-11.90745543,16.62408813
T cell,CD4 Memory,5.905889291,2.451648794
T cell,CD4 Naive,-16.88306521,-13.26264302
T cell,CD8 Memory_1,6.062982577,-21.98690049
T cell,CD4 Naive,14.4260235,5.988516175
Mono/DC,cDC2,-9.340273839,-7.479899563
T cell,CD4 Memory,3.46354534,-4.276726402
Mono/DC,cDC2,-25.28921221,-3.707637466
T cell,CD8 Naive,2.829705852,7.220214211
T cell,CD4 Naive,6.606225032,3.49425181
Progenitor cells,Prog_B 2,-1.303903085,-6.707756675
T cell,CD4 Memory,11.91847135,6.751714073
Mono/DC,CD14 Mono,-6.135419828,-2.819435037
Progenitor cells,Prog_Mk,-16.86371515,-13.28726689
T cell,CD8 Effector_1,0.394054669,3.883855425
T cell,CD4 Naive,3.077867288,15.63970932
T cell,CD4 Memory,11.7554579,-4.128025688
Mono/DC,CD14 Mono,-16.86898897,-13.28855435
T cell,CD8 Effector_2,2.757579106,4.723272644
Progenitor cells,Prog_DC,-0.506536943,1.183103793
T cell,CD8 Naive,26.59661199,4.299137675
T cell,CD8 Effector_1,3.91104092,18.27234253
T cell,CD4 Naive,6.97624256,9.549285733
T cell,CD8 Effector_2,6.031549472,-22.03974358
Mono/DC,CD14 Mono,-12.15299414,12.30770095
Progenitor cells,Prog_RBC,-1.842980128,-3.013448156
T cell,CD8 Naive,3.530550498,-1.478783525
Mono/DC,CD14 Mono,-9.010121328,2.504253231
T cell,CD4 Naive,12.05168726,-15.82693497
T cell,CD8 Memory_2,18.18797399,-16.25916115
T cell,CD4 Naive,-14.71118258,-6.320735134
T cell,CD8 Naive,10.7386532,0.796345166
Mono/DC,CD14 Mono,-11.91841982,4.842822396
T cell,CD8 Naive,7.214430827,-14.15362469
Mono/DC,CD14 Mono,-25.25039766,-3.788409389
Mono/DC,CD14 Mono,-11.8434181,16.60834678
Mono/DC,CD14 Mono,-1.684036237,8.802191578
Mono/DC,CD14 Mono,-8.358475667,2.243419729
T cell,CD4 Memory,1.493600118,12.86268314
T cell,CD4 Memory,14.1851721,3.574691855
T cell,CD4 Memory,4.806822556,-4.612333931
Mono/DC,CD14 Mono,-2.272558194,9.055909001
B cell,Naive B,4.025570887,-3.135808386
T cell,CD4 Memory,5.463000077,9.327339016
Progenitor cells,GMP,-2.176998597,8.053525292
T cell,CD8 Naive,5.693744677,-8.157030262
B cell,Naive B,4.565622109,-2.643288769
B cell,Naive B,-10.22203539,-16.49088303
T cell,CD4 Memory,3.716355938,-6.87572018
Mono/DC,CD14 Mono,-10.06971071,5.339495026
T cell,CD8 Effector_1,20.13057615,-11.72815625
T cell,CD8 Naive,3.635205525,-1.547212995
Progenitor cells,GMP,-25.33328341,-3.659321941
Mono/DC,CD14 Mono,-20.28871821,12.05910762
B cell,Memory B,3.10212602,-8.429374851
Progenitor cells,Prog_RBC,-2.050773603,-1.981727041
Mono/DC,CD14 Mono,-12.25193689,12.17247947
Progenitor cells,Prog_RBC,-15.96964167,-13.1028463
NK,NK,-7.670559865,-0.430242814
Progenitor cells,LMPP,-2.096815091,-6.034393467
Mono/DC,CD14 Mono,-3.958576661,8.422263466
T cell,CD8 Effector_2,10.0065489,1.21876245
Mono/DC,cDC2,-3.869279843,11.6632994
Mono/DC,CD14 Mono,-19.10051058,0.230973147
Mono/DC,cDC2,-2.103613359,10.44658836
B cell,Naive B,-5.06340931,-8.788480915
Progenitor cells,LMPP,-3.707184297,0.443447106
B cell,Naive B,-5.032134515,-12.30825917
T cell,CD8 Naive,-1.066802722,-4.226272262
T cell,CD8 Naive,6.181339759,-21.90134255
Mono/DC,CD14 Mono,-1.606781226,9.994510494
Mono/DC,CD14 Mono,-14.55729387,6.413419567
T cell,CD4 Naive,16.49784662,11.68564685
B cell,Naive B,-8.724439603,-16.51436058
T cell,CD8 Memory_2,8.660752314,-4.560582794
T cell,CD4 Memory,6.122791785,-21.97044197
T cell,CD4 Naive,14.71905996,-21.82901398
Mono/DC,CD14 Mono,-12.05974196,1.680867933
Mono/DC,CD14 Mono,-10.98727034,10.25629982
B cell,Naive B,-2.819687349,-9.092242397
Progenitor cells,GMP,-25.29517267,-3.721944965
T cell,CD8 Memory_1,2.712702173,-5.459295429
Mono/DC,CD14 Mono,-19.45057772,7.259364449
T cell,CD8 Memory_1,9.220006007,-5.771011986
T cell,CD8 Naive,18.2432089,-16.42256371
B cell,Memory B,-25.29967211,-3.660971798
Mono/DC,CD14 Mono,-3.68378399,11.65653404
Mono/DC,CD14 Mono,-25.30648516,-3.698741592
Progenitor cells,Prog_RBC,-25.28374575,-3.712946094
B cell,Memory B,-11.958827,-14.45495716
Mono/DC,CD14 Mono,0.086681146,24.60461982
T cell,CD8 Naive,17.53211309,2.749576651
Mono/DC,CD14 Mono,-2.015605909,10.46512397
Mono/DC,cDC2,-25.25766466,-3.692402996
B cell,Memory B,-2.348556501,0.444194489
T cell,CD4 Naive,5.404482144,9.223177754
Mono/DC,cDC2,-25.34114931,-3.579179443
Mono/DC,CD14 Mono,-19.05774782,0.279722713
Mono/DC,CD14 Mono,-5.602800828,-2.808490432
T cell,gdT,9.943995494,10.66240104
T cell,CD8 Naive,-8.52699278,22.15689071
Progenitor cells,LMPP,-1.859553558,1.743665777
T cell,CD4 Naive,7.164650935,-7.733138241
T cell,CD8 Naive,15.51521685,7.155040585
T cell,CD4 Memory,4.849703091,1.6379539
Mono/DC,CD14 Mono,-8.9704027,8.818219029
T cell,CD8 Naive,6.44420864,4.752571427
Mono/DC,CD14 Mono,-16.00046061,1.225949221
T cell,CD4 Naive,-4.867948991,1.40454074
B cell,Plasmablast,3.462196487,-8.175638355
Mono/DC,CD14 Mono,5.049456614,9.357669674
T cell,CD4 Naive,0.260452527,5.584234558
T cell,CD8 Naive,-6.989555341,-8.784992374
T cell,CD4 Naive,21.6897402,-8.892652668
T cell,CD4 Naive,7.202026385,-14.14317051
T cell,CD4 Naive,6.268514174,-22.016987
B cell,Naive B,-10.24467085,-16.49997727
T cell,CD4 Memory,4.700739879,-4.960328735
Progenitor cells,Prog_B 2,1.71610986,-7.559805073
Mono/DC,CD14 Mono,-16.02153681,-13.06495015
Mono/DC,CD14 Mono,0.898463148,8.455400311
Mono/DC,CD14 Mono,12.21894743,20.89016327
Mono/DC,CD14 Mono,-2.259843808,8.059879147
Mono/DC,CD14 Mono,-15.8520479,11.3440102
Mono/DC,cDC2,-3.245335561,0.083715819
T cell,CD4 Naive,0.183240551,-25.57098214
T cell,CD8 Memory_1,2.882831353,15.46688255
T cell,CD8 Naive,-9.031522733,-4.65815369
T cell,CD4 Memory,-16.0735235,15.7311314
Mono/DC,CD14 Mono,-0.548444253,18.30494865
T cell,CD8 Naive,4.217381257,-6.830249943
Mono/DC,pDC,-10.09731768,1.732799016
T cell,CD4 Naive,3.501796025,7.545906864
T cell,CD4 Naive,8.30352642,4.517082058
T cell,CD4 Naive,7.391110915,15.05896553
T cell,Treg,5.556189555,9.016823612
Mono/DC,CD14 Mono,-11.74569605,-0.270408906
Mono/DC,CD14 Mono,-11.18360232,6.606554829
NK,NK,-15.99340723,-13.08865467
T cell,CD8 Effector_2,14.23548796,4.630554043
T cell,CD4 Memory,5.822076339,-3.361290134
T cell,CD8 Naive,15.08948233,7.617043339
T cell,CD4 Naive,14.87778093,-12.26997677
T cell,CD4 Memory,11.68453028,7.841720902
Mono/DC,CD14 Mono,-9.922006589,12.23427566
Mono/DC,CD14 Mono,-15.26396654,-1.362651266
Mono/DC,CD14 Mono,-11.33142279,9.447255932
T cell,CD8 Naive,8.201406497,-4.732521213
B cell,Naive B,-10.766098,-16.10207955
Mono/DC,CD14 Mono,-0.082773906,24.59019836
T cell,CD4 Naive,26.61945822,4.298637472
Progenitor cells,GMP,-0.057760936,24.73359665
B cell,Memory B,-7.545532209,-3.029309906
T cell,CD4 Naive,-0.907546741,-4.890947021
T cell,CD8 Naive,8.57917406,-0.813977875
Mono/DC,CD14 Mono,-25.36243342,-3.605369247
T cell,CD8 Naive,10.74689485,2.425761782
Mono/DC,CD14 Mono,-6.895333272,7.042246662
T cell,CD4 Memory,9.618837375,8.138682686
Mono/DC,CD14 Mono,-0.738679629,2.2861261
T cell,CD8 Naive,9.529945868,-6.772971786
Mono/DC,CD16 Mono,0.735710162,11.08752617
T cell,CD4 Naive,4.827628869,-7.752433933
B cell,Naive B,-11.50688456,-12.20288292
B cell,Naive B,-11.09965513,-11.84393517
NK,NK,0.432559389,-1.711881555
T cell,CD8 Naive,3.559040326,1.811109744
T cell,CD4 Naive,6.63011362,-9.543152965
T cell,CD8 Memory_1,10.55198957,-8.280861057
T cell,CD4 Naive,4.271844405,-6.885977901
T cell,CD4 Naive,6.10321762,-21.84105698
Mono/DC,CD14 Mono,-13.07778833,-1.514265932
T cell,CD4 Naive,1.565621543,-18.61775223
T cell,MAIT,5.225566644,-4.692599453
B cell,Naive B,4.824482459,-7.803181804
Progenitor cells,LMPP,-3.417449933,-4.637887157
Progenitor cells,GMP,-15.97840593,-13.10590378
T cell,CD4 Memory,11.09127714,-10.09118573
Mono/DC,CD14 Mono,-25.36998842,-3.622481025
B cell,Naive B,-6.131528836,-7.465706028
NK,NK,6.807398337,6.567907654
T cell,CD4 Naive,16.26786711,-7.063635029
Progenitor cells,Prog_RBC,0.502949494,11.46735462
Mono/DC,CD14 Mono,-3.781571847,6.331768833
B cell,Naive B,-3.274028283,-10.12479226
T cell,CD4 Naive,6.059118289,-21.94632927
T cell,CD4 Memory,6.510468978,-4.093724884
T cell,CD4 Naive,6.163568038,8.88380798
T cell,CD4 Memory,10.79296209,6.201572262
Mono/DC,CD14 Mono,-18.86546038,4.542186819
T cell,CD8 Naive,14.81524374,-6.231782116
B cell,Naive B,-5.02086876,-8.755514301
Mono/DC,CD14 Mono,-0.303177339,8.602469765
B cell,Naive B,-7.421541196,-3.660006202
Mono/DC,CD14 Mono,-8.355314237,5.218554817
Mono/DC,CD14 Mono,-7.530176145,10.86786922
Mono/DC,cDC2,-12.97305201,-4.03227774
T cell,CD4 Naive,26.68249227,4.227760874
T cell,CD4 Naive,12.69267752,9.705668293
T cell,CD8 Naive,11.79379656,2.020173632
T cell,CD4 Memory,6.049007434,-0.922105468
B cell,Naive B,-9.387363416,-16.62741486
B cell,Naive B,-25.31195734,-3.605524219
T cell,CD4 Naive,4.84431054,0.131485902
Mono/DC,CD14 Mono,-7.521012288,2.412265741
T cell,CD4 Memory,8.351947326,0.379656814
Mono/DC,CD14 Mono,-3.359961969,10.01392444
T cell,CD8 Naive,12.0996113,-1.077206768
Mono/DC,CD14 Mono,-3.700159055,-1.523408807
Progenitor cells,Prog_RBC,-16.04902933,-13.04340855
T cell,MAIT,6.103119391,4.326746069
T cell,CD8 Naive,1.933601062,-17.54656807
T cell,CD8 Naive,-25.36055849,-3.591212906
T cell,Treg,8.601559657,4.57225927
T cell,CD4 Memory,6.85280754,-0.943406142
B cell,Naive B,-25.36129282,-3.533769287
T cell,CD4 Memory,10.63888838,-4.009049572
Mono/DC,CD14 Mono,-8.510294896,3.853563391
T cell,CD4 Naive,11.4942322,-10.28098503
T cell,CD8 Effector_1,13.36428644,1.533044719
T cell,CD8 Naive,14.57622435,-7.100681938
Progenitor cells,Prog_RBC,-25.35246752,-3.526261009
T cell,CD8 Effector_1,0.387711066,3.878621184
T cell,CD4 Memory,9.511429328,11.15144333
T cell,CD4 Naive,-3.278705579,1.338395082
T cell,CD8 Naive,9.259097117,-5.737819828
B cell,Naive B,-12.17082308,-13.03659264
Mono/DC,CD14 Mono,-3.270356637,12.31434902
T cell,CD4 Naive,11.81144621,9.627001606
Mono/DC,CD14 Mono,-3.225177747,13.75693306
B cell,Memory B,-10.73953722,-16.12817017
Mono/DC,CD14 Mono,-8.17579363,7.619399391
Progenitor cells,Prog_RBC,-25.37471674,-3.481327213
T cell,CD4 Naive,17.71999075,-8.5319883
Progenitor cells,HSC,-10.04099844,-4.054917968
B cell,Memory B,-11.76275824,-12.47683731
T cell,CD4 Naive,18.36618902,-8.946501888
NK,NK,2.220203731,-3.569480575
Mono/DC,CD14 Mono,-19.17571543,0.20731511
T cell,MAIT,5.694627541,5.655403458
T cell,CD8 Naive,9.554477233,-17.1789457
Mono/DC,CD14 Mono,-0.022290212,24.68129905
NK,NK,-16.13493822,15.67288478
T cell,CD4 Naive,-8.586537343,22.10345062
Mono/DC,CD14 Mono,2.108938205,12.51626953
T cell,CD4 Memory,8.509416121,1.097533189
Mono/DC,CD14 Mono,-19.31349848,4.213086687
Mono/DC,CD14 Mono,0.453805345,9.068402134
B cell,Naive B,-2.28453539,-13.74261586
Mono/DC,CD14 Mono,-10.80325983,6.629320465
T cell,CD8 Naive,17.51795961,2.776988946
Mono/DC,CD14 Mono,-11.24703119,-5.045023597
B cell,Naive B,2.46756013,-10.18206993
Progenitor cells,LMPP,-2.558864576,-3.844944633
Mono/DC,CD14 Mono,-11.21393965,10.60604938
T cell,CD4 Memory,4.358145493,1.363103234
Mono/DC,CD14 Mono,-3.710380059,14.65435299
T cell,CD4 Memory,12.0698786,-13.64455429
B cell,Naive B,-8.869211179,-16.54514328
B cell,Memory B,-12.14925001,-14.07275406
T cell,CD8 Naive,15.52502348,7.162172161
B cell,Memory B,8.62741186,-7.434151806
Progenitor cells,GMP,-5.677819711,-4.098858513
Mono/DC,CD14 Mono,-3.825276357,7.178354584
Mono/DC,pDC,-5.246854764,3.103361927
T cell,CD4 Memory,4.843243855,1.618278943
T cell,MAIT,6.189433593,4.393648468
Mono/DC,CD14 Mono,-17.76319788,5.238065563
T cell,CD4 Naive,1.745305973,-0.48985926
T cell,CD4 Naive,17.24841215,-12.17947403
T cell,Treg,17.81013491,-12.28793351
T cell,CD4 Memory,1.094096381,2.365829908
B cell,Naive B,-0.044348699,-12.36437146
T cell,CD8 Naive,-3.863683683,-7.96230141
B cell,Naive B,-25.38511179,-3.489766754
T cell,CD4 Naive,-15.96435259,-13.11734501
T cell,CD8 Naive,11.85264208,1.965024434
T cell,CD4 Naive,6.69261362,8.090092503
B cell,Naive B,-7.229054433,-4.710364021
Mono/DC,CD14 Mono,-25.33874415,-3.546107448
T cell,CD4 Naive,6.402459163,-21.90077225
B cell,Memory B,-8.362220746,-9.876465
T cell,CD4 Memory,6.839078444,0.537132345
Progenitor cells,Prog_DC,-2.893966657,8.057040535
Mono/DC,CD14 Mono,-8.722587567,22.17357429
B cell,Naive B,-25.34211062,-3.433720745
Mono/DC,CD14 Mono,-25.36721705,-3.529768623
T cell,CD8 Naive,14.89650728,-3.455076851
Progenitor cells,Prog_RBC,-15.92315958,-13.15663353
T cell,MAIT,4.166409749,0.581889369
Progenitor cells,GMP,-15.89556597,-13.17994801
T cell,CD8 Naive,3.271158117,4.462727391
T cell,CD8 Naive,13.1668997,4.136831604
Progenitor cells,HSC,1.465712923,-7.664867557
T cell,CD4 Naive,5.45702197,-6.5092322
T cell,CD8 Naive,3.618501681,1.850067817
T cell,CD4 Memory,6.461406726,-1.764476217
T cell,CD4 Memory,3.916999954,8.587952458
Mono/DC,CD14 Mono,0.069145578,24.62023719
Mono/DC,CD14 Mono,-11.26041029,2.700503551
B cell,Plasmablast,4.44394328,-7.463243641
T cell,CD8 Naive,8.971420306,9.738771282
Progenitor cells,GMP,-16.31104944,1.431618058
Mono/DC,CD14 Mono,-3.778994542,6.35521444
T cell,CD8 Naive,7.018710154,-17.11703888
T cell,CD8 Naive,12.78569891,-0.888797082
T cell,CD8 Naive,8.929885405,-0.335880436
Mono/DC,CD14 Mono,-19.21570109,0.201069795
B cell,Memory B,3.793011445,-5.239861644
T cell,CD8 Memory_2,3.733623284,2.675354086
Mono/DC,CD14 Mono,-7.592220288,7.407279335
Mono/DC,CD14 Mono,-19.30240152,4.221246325
Mono/DC,CD14 Mono,-9.84953497,12.15436252
B cell,Naive B,-12.12658785,-14.12428109
Progenitor cells,Prog_DC,-5.800883752,-4.719578899
B cell,Naive B,-5.380710107,-5.329368747
T cell,CD8 Effector_1,2.457028228,-4.525128998
Mono/DC,CD14 Mono,-9.5807123,11.11495384
T cell,CD4 Memory,-0.187132817,-5.152678646
B cell,Naive B,-2.102878076,-13.51895729
T cell,CD4 Naive,20.67203047,0.677128651
Progenitor cells,Prog_RBC,-2.228605729,-4.423285164
T cell,Treg,6.422158736,-1.696944393
B cell,Naive B,-10.79686449,-11.59628788
T cell,CD4 Naive,7.002497214,8.624482952
T cell,CD4 Naive,5.331627148,9.334528767
Mono/DC,CD14 Mono,-8.705564481,2.06342002
NK,NK,6.113171595,-21.91799179
Mono/DC,CD14 Mono,-15.64373301,3.964092098
T cell,CD4 Memory,8.408332366,5.818485581
Mono/DC,CD16 Mono,-2.223195058,-1.441303648
Mono/DC,pDC,-5.55743168,8.495890938
Mono/DC,CD14 Mono,-19.14668749,4.374965035
Mono/DC,CD14 Mono,-7.100061399,2.583228551
Mono/DC,CD14 Mono,-10.7648897,6.715995156
B cell,Memory B,-25.3889036,-3.439473785
Progenitor cells,Prog_RBC,4.174015302,-6.207487262
Progenitor cells,HSC,-25.42975519,-3.434721626
B cell,Memory B,-6.135618192,-2.811250843
Progenitor cells,Prog_RBC,-1.592202169,-3.114416755
Mono/DC,CD14 Mono,-6.868039113,4.072540365
NK,NK,11.61044218,5.779341065
Mono/DC,CD14 Mono,-15.75671862,0.981474541
B cell,Naive B,4.430566806,-8.492524303
T cell,CD4 Naive,-14.23658083,-11.33973519
Progenitor cells,Prog_B 2,-6.959835035,-14.83473507
Progenitor cells,Prog_DC,-5.702115041,8.356399857
Progenitor cells,GMP,-5.059961778,3.264823757
T cell,CD4 Naive,7.834877986,1.536635124
T cell,CD8 Naive,-0.901032907,-15.02002159
T cell,CD4 Naive,8.650237578,21.28277572
T cell,CD4 Memory,-15.88218401,-13.19669548
T cell,CD4 Naive,12.00072481,0.698035233
Mono/DC,CD16 Mono,-3.163015824,4.75201615
Mono/DC,CD14 Mono,-20.15521525,12.1991814
T cell,CD4 Memory,6.999832648,-17.13514725
T cell,CD8 Naive,6.71625759,14.30600437
T cell,gdT,4.558626193,7.506071888
T cell,CD8 Naive,17.53836443,2.757688128
NK,NK,1.961589001,7.527982556
Mono/DC,CD14 Mono,-8.42481516,4.766742073
T cell,CD4 Naive,-15.81557367,-13.25441471
T cell,CD8 Naive,8.620762843,-4.463695682
Mono/DC,CD14 Mono,-3.789806825,6.335307919
T cell,CD4 Naive,-0.43584345,-1.402386106
Mono/DC,CD14 Mono,0.460055131,8.303899609
T cell,CD8 Memory_2,-4.385971051,20.42265304
T cell,CD4 Memory,23.40266897,-2.798678077
T cell,CD4 Memory,8.143387336,6.30605682
NK,NK,4.230891007,14.75650867
Progenitor cells,Prog_RBC,-9.636921865,-10.91231839
T cell,CD8 Naive,23.52415563,-2.70879618
Progenitor cells,GMP,-15.83319758,-13.24134938
Mono/DC,CD14 Mono,-3.905240518,7.068822228
Progenitor cells,GMP,-25.3502569,-3.446560539
B cell,Memory B,-5.122320634,-5.114003814
Mono/DC,CD16 Mono,0.725515145,11.10662063
B cell,Memory B,-7.448068601,-6.791420139
T cell,CD8 Naive,-8.629741651,21.93335136
NK,NK,0.73004176,4.233758293
T cell,CD4 Naive,16.18919279,-0.503793753
T cell,CD4 Memory,10.58187487,-12.6977369
Progenitor cells,GMP,-11.92668055,16.5550402
T cell,CD8 Naive,10.95197107,2.341076576
Mono/DC,CD14 Mono,-12.06517408,8.39369043
T cell,gdT,11.39112665,5.322695099
B cell,Memory B,-7.421460134,-5.0739967
Progenitor cells,Prog_RBC,8.276692408,5.257892452
T cell,CD4 Naive,7.91738655,-3.397882618
T cell,CD8 Memory_2,6.412578124,5.19201883
Mono/DC,CD14 Mono,0.066270965,24.58696731
Mono/DC,CD14 Mono,-14.88244913,-2.639375604
T cell,CD4 Naive,9.967056292,1.240406506
Mono/DC,CD14 Mono,-0.203652364,24.8840197
Progenitor cells,Prog_RBC,-19.18108271,0.137349449
T cell,CD8 Naive,6.21085884,-8.414662517
T cell,CD4 Memory,2.886972803,15.54159053
B cell,Naive B,-11.60373591,-12.29985157
Mono/DC,CD14 Mono,-11.83878039,16.61200222
B cell,Naive B,-10.36148451,-16.41019837
Mono/DC,CD14 Mono,-25.41887568,-3.366969742
Progenitor cells,GMP,-15.79940889,-13.27262989
Mono/DC,CD14 Mono,-6.009981614,-1.806630052
Progenitor cells,Prog_DC,-2.049816114,-7.062239326
T cell,CD4 Memory,5.934968728,-0.249654926
T cell,CD8 Naive,6.227441329,-22.02397553
T cell,CD4 Naive,16.57212164,14.87811073
B cell,Memory B,2.067899923,-9.041680492
Mono/DC,CD14 Mono,-6.727810842,4.387794338
